sample,fctngrp,count,tray_num,block_num,desert,fire_name_fg,fire_year_fg,TSF_fg,TSF2_fg,burn_fg,plot_num_fg,fullplot_name_fg,line_fg,location_fg,overstory_fg,unique_ID_fg,date_coll_fg,data_type,fire_name_attr,fire_year_attr,TSF_attr,TSF2_attr,burn_attr,plot_num_attr,fullplot_name_attr,line_attr,location_attr,overstory_attr,unique_ID_attr,date_coll_attr
464,PG,8,58,6,CP,,89,30,30F,burned,2,MV-89-2,1,20,I,MV-89-2-1-1-20-I,2018-06-07,seedbank,,89,30,30F,burned,29,MV-89-2,1,20,I,MV-89-2-1-1-20-I,2018-06-07
465,AF,1,59,6,SO,GST,CON,control,15C,control,3,SO-GST-CON-3,3,10,I,SO-GST-CON-3-3-10-I,2018-09-26,seedbank,GST,CON,control,15C,control,45,SO-GST-CON-3,3,10,I,SO-GST-CON-3-3-10-I,2018-09-26
466,AF,1,59,6,GB,OW,1,15,15F,burned,1,GB-OW-01-1,2,10,I,GB-OW-01-1-2-10-I,2018-06-26,seedbank,OW,1,15,15F,burned,13,GB-OW-01-1,2,10,I,GB-OW-01-1-2-10-I,2018-06-26
466,PG,3,59,6,GB,OW,1,15,15F,burned,1,GB-OW-01-1,2,10,I,GB-OW-01-1-2-10-I,2018-06-26,seedbank,OW,1,15,15F,burned,13,GB-OW-01-1,2,10,I,GB-OW-01-1-2-10-I,2018-06-26
467,PF,2,59,6,CP,,0,15,15F,burned,2,MV-00-2,2,20,I,MV-00-2-2-2-20-I,2018-06-08,seedbank,,0,15,15F,burned,26,MV-00-2,2,20,I,MV-00-2-2-2-20-I,2018-06-08
467,PG,1,59,6,CP,,0,15,15F,burned,2,MV-00-2,2,20,I,MV-00-2-2-2-20-I,2018-06-08,seedbank,,0,15,15F,burned,26,MV-00-2,2,20,I,MV-00-2-2-2-20-I,2018-06-08
468,AF,5,59,6,SO,GST,CON,control,15C,control,3,SO-GST-CON-3,3,20,S,SO-GST-CON-3-3-20-S,2018-09-26,seedbank,GST,CON,control,15C,control,45,SO-GST-CON-3,3,20,S,SO-GST-CON-3-3-20-S,2018-09-26
468,AG,2,59,6,SO,GST,CON,control,15C,control,3,SO-GST-CON-3,3,20,S,SO-GST-CON-3-3-20-S,2018-09-26,seedbank,GST,CON,control,15C,control,45,SO-GST-CON-3,3,20,S,SO-GST-CON-3-3-20-S,2018-09-26
469,AF,3,59,6,CH,KNT,89,30,30F,burned,3,CH-KNT-89-3,2,10,S,CH-KNT-89-3-2-10-S,2018-10-22,seedbank,KNT,89,30,30F,burned,9,CH-KNT-89-3,2,10,S,CH-KNT-89-3-2-10-S,2018-10-22
470,AF,26,59,6,SO,GAT,80,30,30F,burned,2,SO-GAT-80-2,2,20,S,SO-GAT-80-2-2-20-S,2018-09-23,seedbank,GAT,80,30,30F,burned,35,SO-GAT-80-2,2,20,S,SO-GAT-80-2-2-20-S,2018-09-23
470,AG,1,59,6,SO,GAT,80,30,30F,burned,2,SO-GAT-80-2,2,20,S,SO-GAT-80-2-2-20-S,2018-09-23,seedbank,GAT,80,30,30F,burned,35,SO-GAT-80-2,2,20,S,SO-GAT-80-2-2-20-S,2018-09-23
470,SH,3,59,6,SO,GAT,80,30,30F,burned,2,SO-GAT-80-2,2,20,S,SO-GAT-80-2-2-20-S,2018-09-23,seedbank,GAT,80,30,30F,burned,35,SO-GAT-80-2,2,20,S,SO-GAT-80-2-2-20-S,2018-09-23
471,AF,11,59,6,CH,JCB,CON,control,15C,control,2,CH-JCB-CON-2,1,10,S,CH-JCB-CON-2-1-10-S,2018-10-21,seedbank,JCB,CON,control,15C,control,5,CH-JCB-CON-2,1,10,S,CH-JCB-CON-2-1-10-S,2018-10-21
471,PF,1,59,6,CH,JCB,CON,control,15C,control,2,CH-JCB-CON-2,1,10,S,CH-JCB-CON-2-1-10-S,2018-10-21,seedbank,JCB,CON,control,15C,control,5,CH-JCB-CON-2,1,10,S,CH-JCB-CON-2-1-10-S,2018-10-21
474,AF,1,60,5,GB,OW,1,15,15F,burned,1,GB-OW-01-1,3,10,I,GB-OW-01-1-3-10-I,2018-06-26,seedbank,OW,1,15,15F,burned,13,GB-OW-01-1,3,10,I,GB-OW-01-1-3-10-I,2018-06-26
474,PG,1,60,5,GB,OW,1,15,15F,burned,1,GB-OW-01-1,3,10,I,GB-OW-01-1-3-10-I,2018-06-26,seedbank,OW,1,15,15F,burned,13,GB-OW-01-1,3,10,I,GB-OW-01-1-3-10-I,2018-06-26
475,AF,1,60,5,GB,RAD,CON,control,30C,control,2,GB-RAD-CON-2,1,20,S,GB-RAD-CON-2-1-20-S,2018-06-23,seedbank,RAD,CON,control,30C,control,23,GB-RAD-CON-2,1,20,S,GB-RAD-CON-2-1-20-S,2018-06-23
475,AG,4,60,5,GB,RAD,CON,control,30C,control,2,GB-RAD-CON-2,1,20,S,GB-RAD-CON-2-1-20-S,2018-06-23,seedbank,RAD,CON,control,30C,control,23,GB-RAD-CON-2,1,20,S,GB-RAD-CON-2-1-20-S,2018-06-23
475,PG,1,60,5,GB,RAD,CON,control,30C,control,2,GB-RAD-CON-2,1,20,S,GB-RAD-CON-2-1-20-S,2018-06-23,seedbank,RAD,CON,control,30C,control,23,GB-RAD-CON-2,1,20,S,GB-RAD-CON-2-1-20-S,2018-06-23
478,AF,10,60,5,CH,KNT,CON,control,30C,control,2,CH-KNT-CON-2,2,20,S,CH-KNT-CON-2-2-20-S,2018-10-24,seedbank,KNT,CON,control,30C,control,11,CH-KNT-CON-2,2,20,S,CH-KNT-CON-2-2-20-S,2018-10-24
478,AG,1,60,5,CH,KNT,CON,control,30C,control,2,CH-KNT-CON-2,2,20,S,CH-KNT-CON-2-2-20-S,2018-10-24,seedbank,KNT,CON,control,30C,control,11,CH-KNT-CON-2,2,20,S,CH-KNT-CON-2-2-20-S,2018-10-24
480,PF,1,60,5,CP,,0,15,15F,burned,1,MV-00-1,2,20,I,MV-00-1-2-2-20-I,2018-06-08,seedbank,,0,15,15F,burned,25,MV-00-1,2,20,I,MV-00-1-2-2-20-I,2018-06-08
481,AG,1,61,5,CP,,0,15,15F,burned,3,MV-00-3,3,20,I,MV-00-3-3-3-20-I,2018-06-08,seedbank,,0,15,15F,burned,27,MV-00-3,3,20,I,MV-00-3-3-3-20-I,2018-06-08
482,AF,24,61,5,CH,KNT,CON,control,30C,control,1,CH-KNT-CON-1,1,10,S,CH-KNT-CON-1-1-10-S,2018-10-24,seedbank,KNT,CON,control,30C,control,10,CH-KNT-CON-1,1,10,S,CH-KNT-CON-1-1-10-S,2018-10-24
482,AG,1,61,5,CH,KNT,CON,control,30C,control,1,CH-KNT-CON-1,1,10,S,CH-KNT-CON-1-1-10-S,2018-10-24,seedbank,KNT,CON,control,30C,control,10,CH-KNT-CON-1,1,10,S,CH-KNT-CON-1-1-10-S,2018-10-24
483,AF,1,61,5,SO,GST,5,15,15F,burned,1,SO-GST-05-1,3,10,I,SO-GST-05-1-3-10-I,2018-09-27,seedbank,GST,5,15,15F,burned,40,SO-GST-05-1,3,10,I,SO-GST-05-1-3-10-I,2018-09-27
483,AG,1,61,5,SO,GST,5,15,15F,burned,1,SO-GST-05-1,3,10,I,SO-GST-05-1-3-10-I,2018-09-27,seedbank,GST,5,15,15F,burned,40,SO-GST-05-1,3,10,I,SO-GST-05-1-3-10-I,2018-09-27
485,AF,1,61,5,GB,OW,1,15,15F,burned,2,GB-OW-01-2,3,10,I,GB-OW-01-2-3-10-I,2018-06-26,seedbank,OW,1,15,15F,burned,14,GB-OW-01-2,3,10,I,GB-OW-01-2-3-10-I,2018-06-26
486,AF,14,61,5,SO,GAT,CON,control,30C,control,3,SO-GAT-CON-3,2,20,I,SO-GAT-CON-3-2-20-I,2018-09-24,seedbank,GAT,CON,control,30C,control,39,SO-GAT-CON-3,2,20,I,SO-GAT-CON-3-2-20-I,2018-09-24
486,AG,17,61,5,SO,GAT,CON,control,30C,control,3,SO-GAT-CON-3,2,20,I,SO-GAT-CON-3-2-20-I,2018-09-24,seedbank,GAT,CON,control,30C,control,39,SO-GAT-CON-3,2,20,I,SO-GAT-CON-3-2-20-I,2018-09-24
487,AF,7,61,5,CH,KNT,89,30,30F,burned,1,CH-KNT-89-1,2,20,I,CH-KNT-89-1-2-20-I,2018-10-22,seedbank,KNT,89,30,30F,burned,7,CH-KNT-89-1,2,20,I,CH-KNT-89-1-2-20-I,2018-10-22
488,AG,3,61,5,SO,GST,5,15,15F,burned,1,SO-GST-05-1,3,20,S,SO-GST-05-1-3-20-S,2018-09-27,seedbank,GST,5,15,15F,burned,40,SO-GST-05-1,3,20,S,SO-GST-05-1-3-20-S,2018-09-27
488,SH,1,61,5,SO,GST,5,15,15F,burned,1,SO-GST-05-1,3,20,S,SO-GST-05-1-3-20-S,2018-09-27,seedbank,GST,5,15,15F,burned,40,SO-GST-05-1,3,20,S,SO-GST-05-1-3-20-S,2018-09-27
489,AF,1,62,5,SO,GST,5,15,15F,burned,1,SO-GST-05-1,2,20,I,SO-GST-05-1-2-20-I,2018-09-27,seedbank,GST,5,15,15F,burned,40,SO-GST-05-1,2,20,I,SO-GST-05-1-2-20-I,2018-09-27
489,AG,31,62,5,SO,GST,5,15,15F,burned,1,SO-GST-05-1,2,20,I,SO-GST-05-1-2-20-I,2018-09-27,seedbank,GST,5,15,15F,burned,40,SO-GST-05-1,2,20,I,SO-GST-05-1-2-20-I,2018-09-27
490,AF,4,62,5,CH,KNT,89,30,30F,burned,2,CH-KNT-89-2,2,10,S,CH-KNT-89-2-2-10-S,2018-10-22,seedbank,KNT,89,30,30F,burned,8,CH-KNT-89-2,2,10,S,CH-KNT-89-2-2-10-S,2018-10-22
491,AF,11,62,5,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,3,10,S,GB-RAD-84-1-3-10-S,2018-06-23,seedbank,RAD,84,30,30F,burned,19,GB-RAD-84-1,3,10,S,GB-RAD-84-1-3-10-S,2018-06-23
491,AG,4,62,5,GB,RAD,84,30,30F,burned,1,GB-RAD-84-1,3,10,S,GB-RAD-84-1-3-10-S,2018-06-23,seedbank,RAD,84,30,30F,burned,19,GB-RAD-84-1,3,10,S,GB-RAD-84-1-3-10-S,2018-06-23
492,AF,2,62,5,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,1,10,I,SO-GST-CON-2-1-10-I,2018-09-25,seedbank,GST,CON,control,15C,control,44,SO-GST-CON-2,1,10,I,SO-GST-CON-2-1-10-I,2018-09-25
492,AG,16,62,5,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,1,10,I,SO-GST-CON-2-1-10-I,2018-09-25,seedbank,GST,CON,control,15C,control,44,SO-GST-CON-2,1,10,I,SO-GST-CON-2-1-10-I,2018-09-25
494,AF,1,62,5,GB,OW,CON,control,15C,control,2,GB-OW-CON-2,3,20,S,GB-OW-CON-2-3-20-S,2018-06-25,seedbank,OW,CON,control,15C,control,17,GB-OW-CON-2,3,20,S,GB-OW-CON-2-3-20-S,2018-06-25
495,AF,54,62,5,SO,GST,5,15,15F,burned,3,SO-GST-05-3,1,20,S,SO-GST-05-3-1-20-S,2018-09-26,seedbank,GST,5,15,15F,burned,42,SO-GST-05-3,1,20,S,SO-GST-05-3-1-20-S,2018-09-26
495,AG,36,62,5,SO,GST,5,15,15F,burned,3,SO-GST-05-3,1,20,S,SO-GST-05-3-1-20-S,2018-09-26,seedbank,GST,5,15,15F,burned,42,SO-GST-05-3,1,20,S,SO-GST-05-3-1-20-S,2018-09-26
495,PF,3,62,5,SO,GST,5,15,15F,burned,3,SO-GST-05-3,1,20,S,SO-GST-05-3-1-20-S,2018-09-26,seedbank,GST,5,15,15F,burned,42,SO-GST-05-3,1,20,S,SO-GST-05-3-1-20-S,2018-09-26
495,SH,2,62,5,SO,GST,5,15,15F,burned,3,SO-GST-05-3,1,20,S,SO-GST-05-3-1-20-S,2018-09-26,seedbank,GST,5,15,15F,burned,42,SO-GST-05-3,1,20,S,SO-GST-05-3-1-20-S,2018-09-26
496,AF,12,62,5,SO,GAT,CON,control,30C,control,3,SO-GAT-CON-3,3,10,I,SO-GAT-CON-3-3-10-I,2018-09-24,seedbank,GAT,CON,control,30C,control,39,SO-GAT-CON-3,3,10,I,SO-GAT-CON-3-3-10-I,2018-09-24
496,AG,9,62,5,SO,GAT,CON,control,30C,control,3,SO-GAT-CON-3,3,10,I,SO-GAT-CON-3-3-10-I,2018-09-24,seedbank,GAT,CON,control,30C,control,39,SO-GAT-CON-3,3,10,I,SO-GAT-CON-3-3-10-I,2018-09-24
497,AF,6,63,5,GB,RAD,CON,control,30C,control,1,GB-RAD-CON-1,1,10,I,GB-RAD-CON-1-1-10-I,2018-06-23,seedbank,RAD,CON,control,30C,control,22,GB-RAD-CON-1,1,10,I,GB-RAD-CON-1-1-10-I,2018-06-23
497,AG,17,63,5,GB,RAD,CON,control,30C,control,1,GB-RAD-CON-1,1,10,I,GB-RAD-CON-1-1-10-I,2018-06-23,seedbank,RAD,CON,control,30C,control,22,GB-RAD-CON-1,1,10,I,GB-RAD-CON-1-1-10-I,2018-06-23
497,PG,1,63,5,GB,RAD,CON,control,30C,control,1,GB-RAD-CON-1,1,10,I,GB-RAD-CON-1-1-10-I,2018-06-23,seedbank,RAD,CON,control,30C,control,22,GB-RAD-CON-1,1,10,I,GB-RAD-CON-1-1-10-I,2018-06-23
498,AF,4,63,5,SO,GAT,CON,control,30C,control,2,SO-GAT-CON-2,3,10,S,SO-GAT-CON-2-3-10-S,2018-09-24,seedbank,GAT,CON,control,30C,control,38,SO-GAT-CON-2,3,10,S,SO-GAT-CON-2-3-10-S,2018-09-24
498,SH,1,63,5,SO,GAT,CON,control,30C,control,2,SO-GAT-CON-2,3,10,S,SO-GAT-CON-2-3-10-S,2018-09-24,seedbank,GAT,CON,control,30C,control,38,SO-GAT-CON-2,3,10,S,SO-GAT-CON-2-3-10-S,2018-09-24
499,AF,4,63,5,GB,RAD,CON,control,30C,control,1,GB-RAD-CON-1,3,20,S,GB-RAD-CON-1-3-20-S,2018-06-23,seedbank,RAD,CON,control,30C,control,22,GB-RAD-CON-1,3,20,S,GB-RAD-CON-1-3-20-S,2018-06-23
499,AG,1,63,5,GB,RAD,CON,control,30C,control,1,GB-RAD-CON-1,3,20,S,GB-RAD-CON-1-3-20-S,2018-06-23,seedbank,RAD,CON,control,30C,control,22,GB-RAD-CON-1,3,20,S,GB-RAD-CON-1-3-20-S,2018-06-23
500,AF,1,63,5,CP,,89,30,30F,burned,2,MV-89-2,3,20,S,MV-89-2-3-3-20-S,2018-06-07,seedbank,,89,30,30F,burned,29,MV-89-2,3,20,S,MV-89-2-3-3-20-S,2018-06-07
500,AG,1,63,5,CP,,89,30,30F,burned,2,MV-89-2,3,20,S,MV-89-2-3-3-20-S,2018-06-07,seedbank,,89,30,30F,burned,29,MV-89-2,3,20,S,MV-89-2-3-3-20-S,2018-06-07
500,PF,4,63,5,CP,,89,30,30F,burned,2,MV-89-2,3,20,S,MV-89-2-3-3-20-S,2018-06-07,seedbank,,89,30,30F,burned,29,MV-89-2,3,20,S,MV-89-2-3-3-20-S,2018-06-07
501,AF,10,63,5,CH,KNT,CON,control,30C,control,2,CH-KNT-CON-2,1,20,S,CH-KNT-CON-2-1-20-S,2018-10-24,seedbank,KNT,CON,control,30C,control,11,CH-KNT-CON-2,1,20,S,CH-KNT-CON-2-1-20-S,2018-10-24
502,AF,1,63,5,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,1,20,I,SO-GST-CON-1-1-20-I,2018-09-25,seedbank,GST,CON,control,15C,control,43,SO-GST-CON-1,1,20,I,SO-GST-CON-1-1-20-I,2018-09-25
502,AG,66,63,5,SO,GST,CON,control,15C,control,1,SO-GST-CON-1,1,20,I,SO-GST-CON-1-1-20-I,2018-09-25,seedbank,GST,CON,control,15C,control,43,SO-GST-CON-1,1,20,I,SO-GST-CON-1-1-20-I,2018-09-25
503,AF,23,63,5,CH,JCB,CON,control,15C,control,1,CH-JCB-CON-1,3,20,S,CH-JCB-CON-1-3-20-S,2018-10-21,seedbank,JCB,CON,control,15C,control,4,CH-JCB-CON-1,3,20,S,CH-JCB-CON-1-3-20-S,2018-10-21
503,PF,1,63,5,CH,JCB,CON,control,15C,control,1,CH-JCB-CON-1,3,20,S,CH-JCB-CON-1-3-20-S,2018-10-21,seedbank,JCB,CON,control,15C,control,4,CH-JCB-CON-1,3,20,S,CH-JCB-CON-1-3-20-S,2018-10-21
504,AF,2,63,5,CH,KNT,CON,control,30C,control,3,CH-KNT-CON-3,1,10,I,CH-KNT-CON-3-1-10-I,2018-10-24,seedbank,KNT,CON,control,30C,control,12,CH-KNT-CON-3,1,10,I,CH-KNT-CON-3-1-10-I,2018-10-24
505,PG,1,64,5,CP,,0,15,15F,burned,3,MV-00-3,2,10,S,MV-00-3-2-2-10-S,2018-06-08,seedbank,,0,15,15F,burned,27,MV-00-3,2,10,S,MV-00-3-2-2-10-S,2018-06-08
506,AF,3,64,5,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,3,10,I,SO-GST-CON-2-3-10-I,2018-09-25,seedbank,GST,CON,control,15C,control,44,SO-GST-CON-2,3,10,I,SO-GST-CON-2-3-10-I,2018-09-25
506,AG,1,64,5,SO,GST,CON,control,15C,control,2,SO-GST-CON-2,3,10,I,SO-GST-CON-2-3-10-I,2018-09-25,seedbank,GST,CON,control,15C,control,44,SO-GST-CON-2,3,10,I,SO-GST-CON-2-3-10-I,2018-09-25
507,AG,5,64,5,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,1,10,S,GB-RAD-84-3-1-10-S,2018-06-27,seedbank,RAD,84,30,30F,burned,21,GB-RAD-84-3,1,10,S,GB-RAD-84-3-1-10-S,2018-06-27
507,PG,2,64,5,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,1,10,S,GB-RAD-84-3-1-10-S,2018-06-27,seedbank,RAD,84,30,30F,burned,21,GB-RAD-84-3,1,10,S,GB-RAD-84-3-1-10-S,2018-06-27
508,AF,12,64,5,CH,JCB,1,15,15F,burned,2,CH-JCB-01-2,2,10,S,CH-JCB-01-2-2-10-S,2018-10-19,seedbank,JCB,1,15,15F,burned,2,CH-JCB-01-2,2,10,S,CH-JCB-01-2-2-10-S,2018-10-19
509,AF,3,64,5,SO,GST,CON,control,15C,control,3,SO-GST-CON-3,3,10,S,SO-GST-CON-3-3-10-S,2018-09-26,seedbank,GST,CON,control,15C,control,45,SO-GST-CON-3,3,10,S,SO-GST-CON-3-3-10-S,2018-09-26
509,AG,10,64,5,SO,GST,CON,control,15C,control,3,SO-GST-CON-3,3,10,S,SO-GST-CON-3-3-10-S,2018-09-26,seedbank,GST,CON,control,15C,control,45,SO-GST-CON-3,3,10,S,SO-GST-CON-3-3-10-S,2018-09-26
512,AF,19,64,5,SO,GAT,80,30,30F,burned,1,SO-GAT-80-1,1,10,I,SO-GAT-80-1-1-10-I,2018-09-23,seedbank,GAT,80,30,30F,burned,34,SO-GAT-80-1,1,10,I,SO-GAT-80-1-1-10-I,2018-09-23
512,AG,1,64,5,SO,GAT,80,30,30F,burned,1,SO-GAT-80-1,1,10,I,SO-GAT-80-1-1-10-I,2018-09-23,seedbank,GAT,80,30,30F,burned,34,SO-GAT-80-1,1,10,I,SO-GAT-80-1-1-10-I,2018-09-23
513,SH,2,65,5,SO,GST,5,15,15F,burned,3,SO-GST-05-3,3,20,S,SO-GST-05-3-3-20-S,2018-09-26,seedbank,GST,5,15,15F,burned,42,SO-GST-05-3,3,20,S,SO-GST-05-3-3-20-S,2018-09-26
514,AF,9,65,5,CH,JCB,1,15,15F,burned,2,CH-JCB-01-2,2,10,I,CH-JCB-01-2-2-10-I,2018-10-19,seedbank,JCB,1,15,15F,burned,2,CH-JCB-01-2,2,10,I,CH-JCB-01-2-2-10-I,2018-10-19
514,AG,1,65,5,CH,JCB,1,15,15F,burned,2,CH-JCB-01-2,2,10,I,CH-JCB-01-2-2-10-I,2018-10-19,seedbank,JCB,1,15,15F,burned,2,CH-JCB-01-2,2,10,I,CH-JCB-01-2-2-10-I,2018-10-19
515,PF,1,65,5,CP,,89,30,30F,burned,3,MV-89-3,1,10,I,MV-89-3-1-1-10-I,2018-06-07,seedbank,,89,30,30F,burned,30,MV-89-3,1,10,I,MV-89-3-1-1-10-I,2018-06-07
515,PG,4,65,5,CP,,89,30,30F,burned,3,MV-89-3,1,10,I,MV-89-3-1-1-10-I,2018-06-07,seedbank,,89,30,30F,burned,30,MV-89-3,1,10,I,MV-89-3-1-1-10-I,2018-06-07
517,AF,9,65,5,CH,KNT,89,30,30F,burned,2,CH-KNT-89-2,1,20,I,CH-KNT-89-2-1-20-I,2018-10-22,seedbank,KNT,89,30,30F,burned,8,CH-KNT-89-2,1,20,I,CH-KNT-89-2-1-20-I,2018-10-22
518,AF,5,65,5,CH,KNT,CON,control,30C,control,2,CH-KNT-CON-2,3,10,I,CH-KNT-CON-2-3-10-I,2018-10-24,seedbank,KNT,CON,control,30C,control,11,CH-KNT-CON-2,3,10,I,CH-KNT-CON-2-3-10-I,2018-10-24
519,AF,6,65,5,CP,,CON,control,con,control,1,MV-CON-1,2,20,S,MV-CON-1-2-2-20-S,2018-06-08,seedbank,,CON,control,con,control,31,MV-CON-1,2,20,S,MV-CON-1-2-2-20-S,2018-06-08
519,PF,6,65,5,CP,,CON,control,con,control,1,MV-CON-1,2,20,S,MV-CON-1-2-2-20-S,2018-06-08,seedbank,,CON,control,con,control,31,MV-CON-1,2,20,S,MV-CON-1-2-2-20-S,2018-06-08
519,PG,1,65,5,CP,,CON,control,con,control,1,MV-CON-1,2,20,S,MV-CON-1-2-2-20-S,2018-06-08,seedbank,,CON,control,con,control,31,MV-CON-1,2,20,S,MV-CON-1-2-2-20-S,2018-06-08
520,AF,20,65,5,CH,KNT,89,30,30F,burned,1,CH-KNT-89-1,3,20,S,CH-KNT-89-1-3-20-S,2018-10-22,seedbank,KNT,89,30,30F,burned,7,CH-KNT-89-1,3,20,S,CH-KNT-89-1-3-20-S,2018-10-22
521,AF,5,66,6,GB,RAD,CON,control,30C,control,3,GB-RAD-CON-3,1,20,I,GB-RAD-CON-3-1-20-I,2018-06-24,seedbank,RAD,CON,control,30C,control,24,GB-RAD-CON-3,1,20,I,GB-RAD-CON-3-1-20-I,2018-06-24
521,AG,1,66,6,GB,RAD,CON,control,30C,control,3,GB-RAD-CON-3,1,20,I,GB-RAD-CON-3-1-20-I,2018-06-24,seedbank,RAD,CON,control,30C,control,24,GB-RAD-CON-3,1,20,I,GB-RAD-CON-3-1-20-I,2018-06-24
522,AF,31,66,6,SO,GAT,80,30,30F,burned,1,SO-GAT-80-1,2,20,I,SO-GAT-80-1-2-20-I,2018-09-23,seedbank,GAT,80,30,30F,burned,34,SO-GAT-80-1,2,20,I,SO-GAT-80-1-2-20-I,2018-09-23
522,AG,1,66,6,SO,GAT,80,30,30F,burned,1,SO-GAT-80-1,2,20,I,SO-GAT-80-1-2-20-I,2018-09-23,seedbank,GAT,80,30,30F,burned,34,SO-GAT-80-1,2,20,I,SO-GAT-80-1-2-20-I,2018-09-23
523,AF,1,66,6,CP,,0,15,15F,burned,3,MV-00-3,3,20,S,MV-00-3-3-3-20-S,2018-06-08,seedbank,,0,15,15F,burned,27,MV-00-3,3,20,S,MV-00-3-3-3-20-S,2018-06-08
523,PF,1,66,6,CP,,0,15,15F,burned,3,MV-00-3,3,20,S,MV-00-3-3-3-20-S,2018-06-08,seedbank,,0,15,15F,burned,27,MV-00-3,3,20,S,MV-00-3-3-3-20-S,2018-06-08
524,AF,2,66,6,SO,GST,5,15,15F,burned,2,SO-GST-05-2,2,10,I,SO-GST-05-2-2-10-I,2018-09-27,seedbank,GST,5,15,15F,burned,41,SO-GST-05-2,2,10,I,SO-GST-05-2-2-10-I,2018-09-27
524,AG,98,66,6,SO,GST,5,15,15F,burned,2,SO-GST-05-2,2,10,I,SO-GST-05-2-2-10-I,2018-09-27,seedbank,GST,5,15,15F,burned,41,SO-GST-05-2,2,10,I,SO-GST-05-2-2-10-I,2018-09-27
525,AF,2,66,6,CH,KNT,CON,control,30C,control,1,CH-KNT-CON-1,1,20,I,CH-KNT-CON-1-1-20-I,2018-10-24,seedbank,KNT,CON,control,30C,control,10,CH-KNT-CON-1,1,20,I,CH-KNT-CON-1-1-20-I,2018-10-24
526,AG,1,66,6,GB,OW,1,15,15F,burned,3,GB-OW-01-3,3,10,S,GB-OW-01-3-3-10-S,2018-06-26,seedbank,OW,1,15,15F,burned,15,GB-OW-01-3,3,10,S,GB-OW-01-3-3-10-S,2018-06-26
526,PG,1,66,6,GB,OW,1,15,15F,burned,3,GB-OW-01-3,3,10,S,GB-OW-01-3-3-10-S,2018-06-26,seedbank,OW,1,15,15F,burned,15,GB-OW-01-3,3,10,S,GB-OW-01-3-3-10-S,2018-06-26
527,AF,4,66,6,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,2,10,S,GB-RAD-84-3-2-10-S,2018-06-27,seedbank,RAD,84,30,30F,burned,21,GB-RAD-84-3,2,10,S,GB-RAD-84-3-2-10-S,2018-06-27
527,AG,5,66,6,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,2,10,S,GB-RAD-84-3-2-10-S,2018-06-27,seedbank,RAD,84,30,30F,burned,21,GB-RAD-84-3,2,10,S,GB-RAD-84-3-2-10-S,2018-06-27
527,PF,1,66,6,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,2,10,S,GB-RAD-84-3-2-10-S,2018-06-27,seedbank,RAD,84,30,30F,burned,21,GB-RAD-84-3,2,10,S,GB-RAD-84-3-2-10-S,2018-06-27
527,PG,2,66,6,GB,RAD,84,30,30F,burned,3,GB-RAD-84-3,2,10,S,GB-RAD-84-3-2-10-S,2018-06-27,seedbank,RAD,84,30,30F,burned,21,GB-RAD-84-3,2,10,S,GB-RAD-84-3-2-10-S,2018-06-27
528,AF,17,66,6,SO,GST,CON,control,15C,control,3,SO-GST-CON-3,1,20,S,SO-GST-CON-3-1-20-S,2018-09-26,seedbank,GST,CON,control,15C,control,45,SO-GST-CON-3,1,20,S,SO-GST-CON-3-1-20-S,2018-09-26
528,AG,4,66,6,SO,GST,CON,control,15C,control,3,SO-GST-CON-3,1,20,S,SO-GST-CON-3-1-20-S,2018-09-26,seedbank,GST,CON,control,15C,control,45,SO-GST-CON-3,1,20,S,SO-GST-CON-3-1-20-S,2018-09-26
529,AF,3,67,6,CH,KNT,CON,control,30C,control,2,CH-KNT-CON-2,2,20,I,CH-KNT-CON-2-2-20-I,2018-10-24,seedbank,KNT,CON,control,30C,control,11,CH-KNT-CON-2,2,20,I,CH-KNT-CON-2-2-20-I,2018-10-24
530,PG,4,67,6,GB,OW,1,15,15F,burned,1,GB-OW-01-1,1,20,I,GB-OW-01-1-1-20-I,2018-06-26,seedbank,OW,1,15,15F,burned,13,GB-OW-01-1,1,20,I,GB-OW-01-1-1-20-I,2018-06-26
531,AF,1,67,6,CH,JCB,1,15,15F,burned,3,CH-JCB-01-3,1,10,I,CH-JCB-01-3-1-10-I,2018-10-20,seedbank,JCB,1,15,15F,burned,3,CH-JCB-01-3,1,10,I,CH-JCB-01-3-1-10-I,2018-10-20
532,AF,2,67,6,CH,JCB,CON,control,15C,control,3,CH-JCB-CON-3,3,10,I,CH-JCB-CON-3-3-10-I,2018-10-21,seedbank,JCB,CON,control,15C,control,6,CH-JCB-CON-3,3,10,I,CH-JCB-CON-3-3-10-I,2018-10-21
533,PG,6,67,6,CP,,89,30,30F,burned,3,MV-89-3,2,20,I,MV-89-3-2-2-20-I,2018-06-07,seedbank,,89,30,30F,burned,30,MV-89-3,2,20,I,MV-89-3-2-2-20-I,2018-06-07
